RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,recipe,Unnamed: 1
"15002,""Ghevar (Rajasthani Honeycomb Sweet)"",19002,""Rajasthani Dessert"",PT40M,PT30M,PT1H 10M,2025-07-24,""A traditional Rajasthani disc-shaped sweet cake with a crisp, porous, honeycomb-like texture, made from a chilled flour batter that is flash-fried, then soaked in sugar syrup."",""[Placeholder for Image URL]"",Dessert|Sweet|Rajasthani|Vegetarian,""Ghevar|Ghewar|Honeycomb|Fried Sweet|Malai"",1|0.25|3|1.5|1|1|1|1|1|1|1|1,cup All-Purpose Flour (Maida)|cup Chilled Milk|cups Chilled Water|cups Sugar (for Chashni)|cup Water (for Chashni)|tbsp Ghee (solidified for batter)|Ice Cubes|tsp Lemon Juice|tsp Cardamom Powder|Oil/Ghee for deep frying,4.8,55,250,8,""NA"",""NA"",""NA"",""NA"",""NA"",""NA"",8,7,""7 servings"",""**Ingredients (Batter):** 1 cup Maida, 4 tbsp Solidified Ghee, 5-6 Ice Cubes, 0.25 cup Chilled Milk, 3 cups Chilled Water, 1 tbsp Besan (optional), 1 tsp Lemon Juice. **Ingredients (Syrup):** 1.5 cups Sugar, 1 cup Water, Cardamom, Saffron. **Instructions:** 1. **Make Batter:** Rub solidified ghee with ice cubes until creamy white. Remove ice. Add flour and crumble. Add chilled milk and then gradually add chilled water and lemon juice, whisking vigorously to form a **very smooth, thin, flowing batter**. Keep chilled. 2. **Syrup (Chashni):** Boil sugar and water until it reaches a sticky consistency (half-string to one-string). Add cardamom and lemon juice. Keep warm. 3. **Fry:** Heat oil/ghee in a small, deep pot to very hot. Pour a small ladleful of batter from a height into the center of the hot oil. The batter will sizzle and splatter. Repeat 10-15 times, pouring batter into the hole in the center, until the desired thickness is reached. 4. **Finish:** Fry until crispy and golden. Drain completely. Dip the hot ghevar in the warm sugar syrup. Serve immediately, topped with rabri (thickened milk, optional) and nuts.""",
"15003,""Shufta (Kashmiri Dry Fruit Delight)"",19003,""Kashmiri Dessert"",PT20M,PT1H 10M,PT1H 30M,2024-11-09,""A rich, royal Kashmiri dessert featuring a medley of soaked and fried dry fruits (almonds, walnuts, raisins) and cubes of paneer, simmered in a sugar syrup flavored with aromatic spices like dry ginger, cinnamon, and black pepper."",""[Placeholder for Image URL]"",Dessert|Sweet|Kashmiri|Vegetarian,""Shufta|Dry Fruit|Paneer|Kashmiri|Royal"",0.25|0.25|0.25|0.25|0.25|0.5|0.5|1|1|1|1|1|1|1,cup Pistachios|cup Almonds|cup Cashews|cup Walnuts|cup Raisins|cup Sugar|tsp Ghee|tsp Dry Ginger Powder|tsp Cinnamon Powder|tsp Black Pepper Powder|tsp Cardamom Powder|Saffron Strands|tbsp Dry Rose Petals,4.7,20,250,8,""NA"",""NA"",""NA"",""NA"",""NA"",""NA"",8,4,""4 servings"",""**Ingredients:** Mixed Dry Fruits (Pistachios, Almonds, Cashews, Walnuts, Raisins, Dried Dates), 100g Paneer (cubed), 0.5 cup Sugar, 3 tsp Ghee, 0.5 tsp Dry Ginger, 0.5 tsp Cinnamon, 0.5 tsp Black Pepper, 0.5 tsp Cardamom, Saffron, Rose Petals, 0.25 cup Water. **Instructions:** 1. **Soak/Prep:** Soak nuts and dried dates in warm water for 1 hour. Drain, chop dates, and set aside. 2. **Fry:** Fry paneer cubes and sliced dried coconut in ghee until golden brown. Set aside. 3. **Cook:** Add dry fruits and dates to the pan and saut̩ briefly. Add sugar, water, and all spices (Dry Ginger, Cinnamon, Black Pepper, Cardamom, Saffron, Rose Petals). Mix well. 4. **Simmer:** Simmer gently until the sugar dissolves and the liquid thickens slightly. 5. **Combine:** Add the fried paneer and coconut. Simmer for 2 minutes, allowing the paneer to absorb the syrup. Serve hot or warm.""",
"15004,""Beef Fry (Kerala Style Ularthiyathu)"",19004,""Kerala/South Indian Non-Veg"",PT40M,PT10M,PT50M,2021-01-18,""A spicy, dry roast (Ularthiyathu) from Kerala where boneless beef is pressure cooked with spices, then slow-roasted in coconut oil with shallots, curry leaves, and coconut slices until dry and dark brown."",""[Placeholder for Image URL]"",Main Dish|Non-Vegetarian|Kerala|Dry Fry,""Beef Fry|Kerala Beef|Ularthiyathu|Coconut Oil|Spicy"",500|2|1|15|3|1|1|1|1|1|1|1|1|1|1|1|1,grams Boneless Beef (cubed)|tbsp Ginger Garlic Paste|tsp Turmeric Powder|mini Shallots (chopped)|Green Chillies (slit)|tbsp Coconut Oil (divided)|tsp Red Chili Powder|tbsp Coriander Powder|tbsp Black Pepper Powder|tsp Fennel Powder|tsp Garam Masala|tsp Vinegar|cup Coconut Slices (Thengakothu),4.8,35,250,8,""NA"",""NA"",""NA"",""NA"",""NA"",""NA"",8,4,""4 servings"",""**Ingredients (Marinade/Cook):** 500g Beef, 2 tbsp Ginger Garlic Paste, 0.25 tsp Turmeric, 15 Shallots, 3-5 Green Chillies, 1 tsp Vinegar, 1 tsp Red Chili Powder, 2 tbsp Coriander Powder, 1 tbsp Black Pepper Powder (divided), 1 tsp Fennel Powder, 0.25 tsp Fenugreek Seeds, Salt, 0.5 cup Water. **Ingredients (Fry/Roast):** 3 tbsp Coconut Oil, 1 cup Coconut Slices, Curry Leaves. **Instructions:** 1. **Marinate/Pressure Cook:** Combine beef with all marinade ingredients, spices, and a handful of curry leaves. Add 0.5 cup water and pressure cook until the meat is tender (3-4 whistles or 20 mins). 2. **Fry Coconut:** Heat coconut oil. Fry coconut slices (Thengakothu) until golden brown. Remove and set aside. Fry curry leaves. 3. **Slow Roast:** Add the cooked beef and its stock/juices to the pan. Cook on medium-low heat, stirring frequently, until all the liquid evaporates and the beef begins to slow-roast. 4. **Final Season:** Continue roasting until the meat is dry, dark brown, and coated in the masala. Add the reserved fried coconut slices and remaining black pepper. Serve hot.""",
"15005,""Gatta Curry (Besan Dumpling Curry)"",19005,""Rajasthani Cuisine"",PT40M,PT10M,PT50M,2019-07-11,""A traditional Rajasthani curry with no vegetables, instead featuring cooked dumplings (gatta) made from chickpea flour (besan) simmered in a tangy, spicy gravy based on whisked yogurt."",""[Placeholder for Image URL]"",Main Dish|Curry|Rajasthani|Vegetarian,""Gatta|Besan Dumplings|Yogurt Curry|Rajasthani Sabji"",1|0.75|2|1|1|1|1|1|1|1|1|1|1|1|1,cup Besan (Chickpea Flour)|cup Yogurt (Curd, whisked, room temp)|tbsp Ghee/Oil (divided)|tsp Cumin Seeds|tsp Turmeric Powder|tsp Red Chili Powder|tsp Coriander Powder|tsp Garam Masala|tsp Dried Mango Powder (Amchur)|tsp Kasuri Methi (crushed)|tsp Salt (divided)|tsp Ajwain (Carom Seeds),4.7,28,250,8,""NA"",""NA"",""NA"",""NA"",""NA"",""NA"",8,4,""4 servings"",""**Ingredients (Gatte/Dumplings):** 1 cup Besan, 0.25 tsp Turmeric, 0.25 tsp Red Chili Powder, 0.75 tsp Coriander Powder, 0.25 tsp Garam Masala, 0.25 tsp Ajwain, 1 tsp Ghee/Oil, 2 tbsp Curd, Water. **Ingredients (Curry):** 0.75 cup Yogurt (whisked), 2 tbsp Oil, 1 tsp Cumin, Spices (Turmeric, Chili, Coriander, Garam Masala, Amchur), 1 tsp Kasuri Methi, Salt, Water. **Instructions:** 1. **Make Gatta Dough:** Mix besan, spices, 1 tsp ghee, and 2 tbsp curd. Knead into a **stiff dough** using minimal water. Roll into thin cylindrical logs. 2. **Boil Gatta:** Boil the logs in water for 10-15 minutes until they float and are cooked through. Remove and reserve the boiling water. Cut logs into 0.5-inch pieces (gatta). 3. **Make Curry:** Heat 2 tbsp oil. Add cumin seeds. Once they crackle, add spices (hing, fennel, bay leaf, crushed ginger/garlic). Saut̩. Add powdered spices (coriander, chili, turmeric). Cook briefly. 4. **Yogurt Gravy:** Reduce heat. Slowly add whisked yogurt, stirring constantly to prevent curdling. Add reserved gatta water and salt. Bring to a boil. 5. **Simmer:** Add the gatta pieces, garam masala, and crushed kasuri methi. Simmer for 10 minutes to allow the gatta to absorb the flavor. Serve hot with roti.""",
"15006,""Bhakri (Thick Indian Flatbread)"",19006,""Gujarati/Maharashtrian Bread"",PT30M,PT10M,PT40M,2022-07-12,""A thick, coarse, unleavened Indian flatbread, usually made from whole wheat or millet flours (like rice/jowar), often kneaded with ghee/oil for a tender interior and a slightly crisp exterior."",""[Placeholder for Image URL]"",Side Dish|Bread|Indian|Vegetarian,""Bhakri|Flatbread|Gujarati|Maharashtrian|Coarse Flour"",1|1.25|1|1,cup Coarse Wheat/Rice Flour|cups Warm Water|tsp Salt|tbsp Ghee (for dough/smearing),4.7,20,250,8,""NA"",""NA"",""NA"",""NA"",""NA"",""NA"",8,4,""4 servings"",""**Ingredients:** 1 cup Coarse Wheat/Rice Flour, 1.25 cups Warm Water (approx.), Salt, Ghee for smearing. **Instructions (Rice Flour Bhakri):** 1. **Knead Dough:** Sift flour and salt. Gradually add warm water (or hot water for rice flour), kneading into a smooth, pliable dough. Use a little ghee/oil while kneading. (Dough should be soft, not sticky). 2. **Shape:** Divide dough into equal portions. Roll each into a thick disc (thicker than a roti). 3. **Cook:** Heat a tawa/griddle on medium-high. Place a bhakri on it. Cook both sides for about 1 minute each until light spots appear. 4. **Roast:** For puffiness, transfer the bhakri to an open flame and roast directly on both sides until it puffs up and is cooked through. Alternatively, press gently on the tawa until fully cooked. 5. **Serve:** Smear generously with ghee and serve hot with pithla, thecha, or a spicy sabji. [Simple & Quick Khichu Recipe | Chetna Patel Recipes](https://www.youtube.com/watch?v=c9TjyNF09kw) This video shows a simple recipe for Khichu, a traditional Gujarati rice-flour snack that pairs well with Bhakri.",
,
"1,""Khakhra (Masala Crispy Flatbread)"",20001,""Traditional Gujarati Snack"",PT15M,PT20M,PT35M,2020-06-07,""A famous, thin, and crispy Gujarati flatbread (like a crunchy roti) made from whole wheat flour and spices, cooked on a tawa using pressure until completely crisp."",""[Placeholder for Image URL]"",Snack|Gujarati|Vegan,""Khakhra|Crispy|Flatbread|Gujarati|Low Calorie|Whole Wheat"",1|0.5|1|0.5|0.25|1|1|0.75|1,cup Whole Wheat Flour|cup Bengal Gram Flour (Besan)|tbsp Oil (for dough)|tsp Carom Seeds (Ajwain)|tsp Turmeric Powder|tsp Red Chili Powder|tsp Salt|cup Water (approx.)|Ghee/Oil for roasting,4.7,30,250,8,""NA"",""NA"",""NA"",""NA"",""NA"",""NA"",8,10,""10-12 Khakhras"",""**Ingredients:** 1 cup Whole Wheat Flour, 0.5 cup Besan, 1 tbsp Oil, 0.5 tsp Carom Seeds, 0.25 tsp Turmeric, 0.5 tsp Red Chili Powder, 1 tsp Salt, Water, Ghee/Oil for roasting. **Instructions:** 1. **Dough:** Combine all dry ingredients, oil, and spices. Knead into a **soft, stiff dough** using water (the dough should be slightly firmer than roti dough). Rest for 15-20 minutes. 2. **Roll:** Divide dough into small balls. Roll each ball into a **very thin** circle (as thin as possible). 3. **Cook:** Heat a non-stick tawa on medium flame. Place a rolled khakhra on it and cook until pink spots appear. Flip it. 4. **Crisp:** Reduce the flame to low. Using a folded muslin cloth or khakhra press, apply pressure and keep pressing the khakhra while cooking it until it turns completely **crisp and brown** on both sides. Repeat for all. Serve cool and dry.""",
"2,""Sabudana Khichadi (Tapioca Pearl Pilaf)"",20002,""Maharashtrian/Fasting Snack"",PT10M,PT4H 30M,PT4H 40M,2023-10-16,""A fluffy, non-sticky savory dish made from properly soaked tapioca pearls (sabudana) saut̩ed with potatoes, roasted peanuts, cumin, and green chilies, commonly eaten during fasts (Vrat)."",""[Placeholder for Image URL]"",Snack|Maharashtrian|Vegetarian|Gluten-Free,""Sabudana|Khichdi|Fasting Food|Vrat|Tapioca Pearls"",1|0.75|0.5|2|1|1|1|1|1|1|1|1|1,cup Sabudana (Tapioca Pearls)|cup Water (for soaking)|cup Peanuts (roasted/crushed)|tbsp Ghee/Oil|tsp Cumin Seeds|tsp Chopped Ginger|tsp Chopped Green Chillies|medium Potato (boiled/cubed)|tsp Salt|tsp Sugar (optional)|tbsp Lemon Juice,4.9,55,250,8,""NA"",""NA"",""NA"",""NA"",""NA"",""NA"",8,2,""2 servings"",""**Ingredients:** 1 cup Sabudana, 0.75 cup Peanuts (crushed), 2 tbsp Ghee/Oil, 1 tsp Cumin Seeds, 1 tsp Chopped Ginger, 1 tsp Green Chillies, 1 Potato (boiled/cubed), 1 tsp Salt, 1 tbsp Lemon Juice. **Instructions:** 1. **Soak:** Rinse sabudana thoroughly 2-3 times. Soak in 0.75 cup water (just enough to cover) for 4-6 hours. No water should remain after soaking. 2. **Prep:** Roast and coarsely crush peanuts. Mix soaked sabudana with crushed peanuts, salt, and sugar (if using). 3. **Tempering:** Heat ghee/oil. Add cumin seeds and let them splutter. Add ginger, green chillies, and curry leaves (if using). Saut̩ briefly. 4. **Saut̩:** Add the boiled potato cubes and saut̩ for 2 minutes. 5. **Combine:** Add the sabudana-peanut mixture to the pan. Saut̩ gently on medium heat for 2-3 minutes until the pearls turn translucent. **Do not overcook** (they will turn sticky). 6. **Finish:** Immediately remove from heat. Stir in lemon juice and chopped coriander.""",
"3,""Gajar ka Halwa (Carrot Halwa)"",20003,""North Indian Dessert"",PT45M,PT15M,PT1H 0M,2025-01-04,""A classic, rich North Indian dessert made by slow-simmering grated carrots (gajar) with milk and ghee until reduced, sweetened with sugar, and flavored with cardamom."",""[Placeholder for Image URL]"",Dessert|Sweet|Indian|Vegetarian,""Gajar Halwa|Carrot|Halwa|Milk Dessert|Winter"",0.5|2|1|1|1|1|1|1|1|1,kg Carrots (Gajar, grated)|cups Full Fat Milk|cup Sugar/Condensed Milk|tbsp Ghee (Clarified Butter)|tsp Cardamom Powder|tbsp Mixed Nuts (Cashews, Almonds)|tbsp Raisins,4.8,60,250,8,""NA"",""NA"",""NA"",""NA"",""NA"",""NA"",8,4,""4 servings"",""**Ingredients:** 0.5 kg Carrots (grated), 2 cups Milk, 1 cup Sugar (or 0.5 tin Condensed Milk), 1.5 tbsp Ghee (divided), 0.5 tsp Cardamom Powder, Nuts, Raisins. **Instructions:** 1. **Saut̩ Carrots:** In a heavy-bottomed kadai, melt 0.5 tbsp ghee. Add grated carrots and saut̩ for 2-3 minutes. 2. **Cook in Milk:** Add milk to the carrots. Bring to a boil, then reduce heat to low and simmer, stirring occasionally, until the milk is almost completely evaporated and absorbed by the carrots (about 20-30 minutes). 3. **Sweeten/Reduce:** Add sugar and continue cooking. The sugar will melt, making the mixture liquidy again. Cook until all the moisture evaporates and the halwa thickens. 4. **Roast/Flavor:** In a small pan, fry nuts and raisins in the remaining 1 tbsp ghee until golden. Add the nuts, raisins, and cardamom powder to the halwa. 5. **Finish:** Saut̩ the halwa in the remaining ghee for 2-3 minutes until it turns slightly glossy and thickens completely. Serve hot or cold.""",
"4,""Shrikhand (Flavored Hung Yogurt)"",20004,""Gujarati/Maharashtrian Dessert"",PT1M,PT9H 0M,PT9H 1M,2022-09-02,""A thick, creamy Indian dessert made by draining all whey from yogurt (creating 'hung curd'), which is then blended with powdered sugar, cardamom, and saffron."",""[Placeholder for Image URL]"",Dessert|Sweet|Indian|Vegetarian|Gluten-Free,""Shrikhand|Hung Curd|Yogurt Dessert|Cardamom|Saffron"",3|0.75|0.5|1|1|1|1,cups Plain Yogurt (Curd)|cup Powdered Sugar|tsp Cardamom Powder|pinch Saffron Strands|tbsp Warm Milk|tbsp Sliced Nuts (Almonds/Pistachios),4.7,40,250,8,""NA"",""NA"",""NA"",""NA"",""NA"",""NA"",8,4,""4 servings"",""**Ingredients:** 3 cups Plain Yogurt, 0.75 cup Powdered Sugar, 0.5 tsp Cardamom Powder, pinch Saffron, 1 tbsp Warm Milk, Sliced Nuts. **Instructions:** 1. **Strain Yogurt (Hung Curd/Chakka):** Place the yogurt in a muslin or cheesecloth set over a strainer. Tie the cloth and hang it, or place a heavy weight on it, for 6-8 hours (or overnight) to drain all the whey (liquid). 2. **Bloom Saffron:** Soak saffron strands in 1 tbsp warm milk for 10 minutes. 3. **Mix:** Transfer the thick strained yogurt (Chakka) to a dry bowl. Add powdered sugar, cardamom powder, and saffron milk. 4. **Whisk:** Whisk vigorously until the mixture is completely **smooth, light, and creamy** (ensure no grainy texture remains). 5. **Chill & Serve:** Mix in nuts. Cover and chill in the refrigerator for at least 30 minutes before serving. Serve with puri.""",
"5,""Kaara Kozhambu (Spicy Tamarind Curry)"",20005,""Tamil/South Indian Cuisine"",PT20M,PT15M,PT35M,2025-06-08,""A fiery, tangy, and robust South Indian curry from Tamil Nadu, featuring a base of tamarind, tomatoes, and mixed vegetables, thickened with a paste of roasted lentils, seeds, and coconut."",""[Placeholder for Image URL]"",Main Dish|Curry|South Indian|Vegetarian,""Kaara Kuzhambu|Tamarind|Spicy Curry|Tamil|Kuzhambu"",1|1.5|2|1|1|1|1|1|1|1|1|1|1|1|1|1,small Tamarind Ball|cups Water (for Kuzhambu)|tbsp Oil (Sesame/Gingelly)|tsp Mustard Seeds|tsp Urad Dal|Shallots/Pearl Onions (chopped)|sprig Curry Leaves|medium Tomato (chopped)|cups Mixed Vegetables (Brinjal, Drumstick, etc.)|tsp Turmeric Powder|tbsp Red Chili Powder|cup Tamarind Extract|tbsp Ground Masala Paste (Lentils, Coconut, Spices)|tsp Salt,4.7,15,250,8,""NA"",""NA"",""NA"",""NA"",""NA"",""NA"",8,4,""4 servings"",""**Ingredients (Base/Veggies):** Tamarind (soaked for extract), 2 tbsp Oil, 1 tsp Mustard Seeds, 1 tsp Urad Dal, 10 Shallots/Onions, Curry Leaves, 1 Tomato, 1.5 cups Mixed Veggies, Turmeric, Chili Powder, Salt, 1.5 cups Water. **Ingredients (Masala Paste):** 1 tsp Oil, 1 tbsp Coriander Seeds, 1 tsp Urad Dal, 0.5 tsp Cumin, 0.5 cup Grated Coconut, Red Chilies. **Instructions:** 1. **Grind Masala:** Dry roast or saut̩ the masala ingredients (Coriander, Cumin, Urad Dal, Red Chilies) until aromatic. Grind with coconut and water to a smooth paste. 2. **Tempering/Saut̩:** Heat 2 tbsp oil. Add tempering ingredients (Mustard, Urad Dal). Once spluttered, add onions, garlic, and curry leaves. Saut̩ until onions turn golden. Add tomatoes and cook until mushy. Add veggies, turmeric, and chili powder. 3. **Simmer:** Add water and salt. Cook covered until veggies are nearly soft. Add the tamarind extract and the ground masala paste. 4. **Finish:** Simmer on low heat for 5-10 minutes, stirring occasionally, until the gravy thickens and the oil starts separating from the sides. Serve hot with rice.""",
,
"11,""Dhokla (Instant Khaman)"",22001,""Gujarati Cuisine"",PT15M,PT15M,PT30M,2024-12-03,""A light, spongy, steamed savory cake made from a batter of gram flour (besan) and leavening agent, finished with a bright tempering of mustard seeds, curry leaves, and green chilies."",""[Placeholder for Image URL]"",Snack|Gujarati|Vegetarian|Steamed,""Dhokla|Khaman|Steamed|Besan|Instant|Savory Cake|Gujarati"",1.5|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,cups Gram Flour (Besan)|tbsp Semolina (Suji, optional)|tsp Ginger Paste|tsp Green Chili Paste|tbsp Lemon Juice|tsp Sugar (for batter)|tsp Salt (for batter)|tsp Turmeric|tsp Fruit Salt (Eno)|tbsp Oil (for tempering)|tsp Mustard Seeds|sprig Curry Leaves|Green Chillies (slit)|tbsp Sugar (for tempering)|cup Water (for tempering)|tbsp Grated Coconut (garnish),4.8,45,250,8,""NA"",""NA"",""NA"",""NA"",""NA"",""NA"",8,4,""9-10 squares"",""**Ingredients (Batter):** 1.5 cups Besan, 1 tbsp Semolina, 1 tsp Ginger Paste, 1 tsp Green Chili Paste, 1 tbsp Lemon Juice, 1 tsp Sugar, 1 tsp Salt, 0.25 tsp Turmeric, 1 tsp Eno Fruit Salt. **Ingredients (Tempering):** 2 tbsp Oil, 0.75 tsp Mustard Seeds, 1 sprig Curry Leaves, 2 Green Chillies, 2 tsp Sugar, 0.5 cup Water, Coriander, Coconut. **Instructions:** 1. **Batter:** Mix besan, semolina, spices, salt, sugar, lemon juice, ginger, chili, and water to a smooth, flowing batter. Let it rest for 10-15 minutes. 2. **Steam Prep:** Just before steaming, add Eno fruit salt and 1 tbsp water to the batter and mix quickly until frothy. 3. **Steam:** Immediately pour batter into a greased pan. Steam for 12-15 minutes until a toothpick comes out clean. Cool slightly. 4. **Tempering:** Heat oil. Add mustard seeds. Once they crackle, add green chillies, curry leaves, and water with sugar/salt. Bring to a boil. 5. **Serve:** Cut dhokla into squares. Pour the hot tempering evenly over the dhokla. Garnish with chopped coriander and grated coconut.""",
